ItemID,Sentiment,SentimentText
10707,1,(blinding headache = paracetamol + soya latte) therefore I survived only 7hrs of detox 
10708,1,(btw it can be more than one chaser...and you can get creative) 
10709,1,(bullhorn] tell ur friends 2 follow me  come onnnnnnnnnnnn ppl
10710,1,(But thank you to all who suggested hover/click and who responded with knowledge of it being Tetris' 25th [you geeks!  ])
10711,0,(by summer I mean &quot;work to get money for uni&quot;  )
10712,1,(cannot say this eloquently) I will enjoy these last few days of freedom before the destiny and fate have their way with me... 
10713,1,"(cont)  to top it all off, i'm not allowed to go see miley. Woo. Night. xox"
10714,0,"(cont) I feel horrible he has to worry about having colon cancer and be alone on Father's Day to boot. I want to cry about it, ngl. "
10715,1,(cont) mid day meal and now just relaxing on my hammock..What a great day 
10716,0,(cont) shaving before I wet shaved because I had man-hair and now my legs are all razor burned and sore... *sigh* I just suck.  *hugs*
10717,0,"(cont) small dogs r not resiliant survivors like cats are-humans bred them to be dependant and child-like...its cruel,-but he's mine now "
10718,1,(cont. from below) &quot;hello&quot; then i replied again &quot;hey mom&quot; .. the end  LOL LMAO ..
10719,0,"(cont.) I am glad to hear she is bein reloacted to Highland Wildlife Park, hopefully its a more suitible enviroment &amp; she is more at home "
10720,1,"(cont.) me to make a video for you guys to see the build at the least. i can't release still, because files are all traceable "
10721,1,"(cont.) quiet time with the LORD &amp; then get some sleep! I start a new schedule for June, lots to do this next month! "
10722,0,(cont.)And is going to bed after this LifeTime movie. So ima say Goodnightttt now  &lt;33
10723,1,"(Cont'd) Work was lame like always. I was going to take some pictures tonight, but didnt feel like it. We're about to move soon. Further. "
10724,1,(cont'd.) Anyway it was just this side of heaven.  Nice.   ... Dave
10725,0,(doesn't magically create space on your HD tho - be nice if it did 
10726,1,(drinking a very refreshing ESTATHE. yeah is official.. i love it! 
10727,0,#test SEO SMO marketing  try it
10728,1,#the hangover... saw it Monday night. I will be watching it again. One of the funniest movies EVER 
10729,0,#theapprentice margaret is leaving! 
10730,1,#thingsihate - not enough computers in a row for me to sit next to my friends...   http://twitpic.com/5f430
10731,1,"#thingsilove Listening to The Fratellis while working. #thingsihate not having enough followers, and not enough people to follow "
10732,0,#thingswotimadeup since 1999 when it was stolen to make a tv series the moon was replaced by an artist impression painted on the balloon 
10733,0,"#threadless I'd love to be wearing &quot;Cookie Loves Milk&quot;!... sold out for my size, though "
10734,1,#titp WHY IS CALVIN HARRIS MAIN STAGE?! I WANT HIM TO BE IN A TENT   @calvinharris
10735,0,"#tivofail Tivo didn't record F1 because it's on Fox this week. Can't make any new season pass see Fox shows, only Speed. Fox for 3 races "
10736,0,"#todaysoutfit True Reliqion Jeans,Purple,Brown &amp; White Coach Sneakers,Brown Coach Purse &amp; A Brown Blazer Jacket ..I'm Lookin Type Noicee "
10737,0,"#tokiohotel wow, the background is interesting! reminds me of harry potter's hogwarts  our tokio hotel wizards- they're magic! (="
10738,1,#tokiohotel? How lame  #tokiohotel looks much sillier than anything other than #tokiohotel
10739,0,"#Tony Night. *yay* I am so excited, even if I never saw them before. Lauren really broadens my horizon "
10740,0,"#Tonys I'm still teary-eyed about the @WestSideStry performance. This show means so much to me, always has, always will. *happy sigh* "
10741,1,#topify uuupps here are my 3 DM comes back 2 back.. So its working 
10742,0,#tpb found guilty.  Booerns to that. I hate to thing about the consequences of this decision.
10743,1,#Trackflashback: &quot;I Believe In A Thing Called Love&quot; by The Darkness - check it out...  
10744,1,#trackle #threadless i'm bored 
10745,1,#trackle contest starts today 
10746,0,#trackle i dont have my ipod with me  daaang #trackle #trackle
10747,1,#trackle me baby. But i wont win 
10748,0,"#trackle, everyone's getting a new iPhone but me  Please give me one! I need it! "
10749,0,"#travian Total cost of the atk for the aggressor: 273,310 resources all said and done. I'm guessing he's not going to let that slide. "
10750,1,#TREYSONGZMUSICMONDAYS Trey Songz - LOL  (feat. Gucci Mane and Soulja Boy) ... next U Belong To Me (snippet)
10751,0,#True Tuesdays: &amp; Im not even drunk  Its #True Tuesday bishes! Lighten up!
10752,0,"#True Tuesdays: Im out! &amp; no, im not going to sleep just yet.. I just don't feel like being on Twitter :/  Peacee! MUCHO LOVE! -private-"
10753,1,#trulife im a high school graduateeee.  summmers here!
10754,0,#trvsdjam: o Mark que pediu. 
10755,1,#turnon men who box 
10756,1,"#twalk  its all going very well, trainers are knowledgable and whats more important its FUN "
10757,1,"#twalk means to eaither be tweeting while walking or tweeting while stalking... either way, the both sound pretty dangerous. lol "
10758,0,#tweetbump to two of guys I really respect.  One I mention often @spreenkler and one I often forget to say &quot;You ROCK.&quot; @jeremyjames 
10759,0,"#TweetDeck - I use Mark All As Seen, then Clear Seen Tweets to manage my columns. When I relog l8r, they're all back again  Any clues?"
10760,0,(drum roll) please welcome Christian Retailing (@christianretail) to Twitter! Follow for latest industry news. retweets appreciated. 
10761,0,(Feel free to retweet that btw  )
10762,1,(FOLLLOW) @BinkieER before she kick my ass!! 
10763,1,(FOLLOW) @ZenaFoster (ADD) http://myspace.com/ZenaFoster NEW Layout coming in a few more hours  The wait is almost over..
10764,1,"(Fri 6a-10p) Oh, also found some interesting LA-related Google Street View photos  www.pixfeed.blogspot.com"
10765,0,(I love how AT&amp;T uses James Blunt - Same Mistake for their adverts! but only the instrumental  )
10766,0,(i wanted some even tho i am already wearing some boxers &amp; therefore didnt need them but we searched &amp; searched and could not find any  )
10767,1,"(Ice Cube voice,&quot;today was a good day!) takin it down ya'll..*kisses* MUAH!  NITE NITE!"
10768,0,"(justin) so my body tells me its time to work out again, im gonna go running, "
10769,1,(Kelly) going back to work... 
10770,0,(lol) Waddup?  http://plurk.com/p/ro5nh
10771,0,"(me) so how's Mac, like it? (boss) awesome, but not compatible, ... not to our system but to our budget  *ambil DELL di injeg injeg*"
10772,1,(missed pirate critical mass  - but caught some tweets and followed Dustin's GPS tracker)
10773,0,(mmm....  dairy queen..!!    )
10774,1,(music)  i'm so happy... can't wait for the end of the month to come.... (dance) http://plurk.com/p/y29d8
10775,1,(music) DARE YOU TO MOVE (music) Cook's version!  http://plurk.com/p/wy732
10776,1,(music) yow  http://plurk.com/p/y75mi
10777,1,(Nearly) all packed up. Now to clean!! 
10778,0,(not completley twitter-less) having a break now! gonna go eat some fruit&amp;fibre while watch doogie and then study-udy-udy 
10779,1,"(Paris) it's a rainy day, halleluja... it's a rainy day "
10780,0,(QOTD): Rosa sat.so Martin could walk.Martin walked.so Obama could run.Obama ran.so I can fly. 
10781,1,(RICH of LT) Throat infection  won&lt;t be talking in our next vid 
10782,1,(Ron Burgundy voice) those 2 sandwhiches was a bad choice  l0l.
10783,0,(RSI) hand pain when playing Xbox today as well 
10784,0,(sad)...my mom said we might move next summer!   *tearz*
10785,1,"(shade, not shad)   the permanence of typos in twitter is a blessing and a curse. move on, move on..."
10786,1,(sick) im at home boed as hell cant sleep no ons home have no engery to do anything want to go to skool but cant 
10787,1,(Sigh)  too hard to explain all the reasons why
10788,0,(Sigh) &gt;of relief:Finished exams   &gt;with rolled eyes:Stuck on a train next to someone smelling of rancid dairylea/subway cheese 
10789,0,(Sigh) Busy day is finally over. :-/ ... G'Nite Tweet-Fam! 
10790,0,"(sigh) I must be getting old... I'm starting to have to  zoom in a notch or two in Safari.  (on a happier note, Safari 4's scaling rocks!)"
10791,1,(still in work) my feet are killing me &amp; i still have chest pains 
10792,0,(the  was for the people needing the airlift)
10793,0,(today was sucha bad day i was 2hours late for prac and the tchr kept picking on me and she told me HUI JIA YAO DU SHU OKIIE??!?!?  )
10794,1,"(totally stealing @roxycross ' #justsayin cuz I think it's hilarious - if u branded it first, lemme know; did u start it @roxycross?) "
10795,1,#TweetDeck on iPhone crashes sometimes when u press send after composing a tweet. And u have to compose the whole tweet again  #fail
10796,1,"#TweetDeck STILL won't let me direct message someone who is following me...so, so annoying! "
10797,0,#TweetDeck v0.26.2 is playing up!!  Missing some tweets in All Friends list (some appearing in Mentions but not All Friends)....
10798,1,#tweetdeck won't let me sign into my #tweetdeck account on my #iPhone. Anyone else having this problem? Desktop client lets me sign in 
10799,0,#Tweetie #Help @atebits_support Is there a shortcut key to &quot;Post&quot; the Tweet from the compose box? Enter doesn't work 
10800,0,"#Tweetlord is a twitter role playing game! Check us out at http://www.tweetlord.com, we have adorable avatars and funky items  @TLGame"
10801,1,#tweetschool lessons to be held later today  all #tweetteachers #tweettrainers and #tweetstudents invited &amp; welcomed
10802,0,#twek Woohoo 25 miles done. 2 blisters and a VERY sore hip  but finished Yay! 
10803,1,#twhirl is suffering epic lag 
10804,1,"#twibble sucks, constant error messages  &quot;Invalid uname/pwd&quot; is the latest even though they're both correct."
10805,1,#TwitHive seems to be a cool Twitter App. Looks like  the small TweetDeck Web Edition ... cant yet upload images  http://twithive.com
10806,1,#twitpics ALL my twit people im sick today i thing i have the flu  i'... http://tinyurl.com/mrhvpz
10807,0,#twitpics hurricane season now!!! daaaamn miami  im n da crib all day http://tinyurl.com/m4eotf
10808,1,#twitpics Wonka &amp; Randi make a day better though  http://tinyurl.com/m3a2mh
10809,1,#Twitter fail? I can't block the #spam people 
10810,1,"#Twitter Titter: When I started out, I had nothing - I still have most of it "
10811,1,#TwitterChallenge Predict the future of blogging in a tweet! Dare to accept the challenge? @ me so that I dont miss it out 
10812,0,#twitterfails Fking hard right now...this is annoying 
10813,0,"#Twitterfon Pro /me like so far, thanks @hsl the silver UI rox lol  hi5"
10814,1,#TwitterFon was draining my iPhone battery 
10815,0,#twitterfox aint working 
10816,0,#twitterpornnames Mine: Tiki The Mount  [name of first pet and name of the street where I grew up] I kid you not... @feliciaday
10817,1,#twitterrific no longer loads tweets 
10818,1,"#twitterrific works again as it used to, great "
10819,1,#tworco @OCMarisa is now one of our newest Admin's for the Tweetup Group on FB. Yeah! She is going to help us plan some outdoor events 
10820,1,#twouples  Twitters mis grandes amigos alla en Venezuela  @Pedyg y @fervezla Follow
10821,1,#twpp ..still nw in trending topics.. 
10822,1,#twpp and no one told me? 
10823,1,#TWRF My besties. If only @ddlovato was there.  on Twitpic: http://ping.fm/NZfUT - My besties. If only.. http://ping.fm/OiLdZ
10824,1,#U2 pops up @ Island 50 celebration: http://www.telegraph.co.uk/a/5405143 &quot;outsized showmanship...&quot; haha.  #nocommentisacomment
10825,0,#udderbelly #Stephen Amos any one knows if it's meant to be any good? Couldn't get #rhod Gilbert tickets 
10826,0,"#UGSMM I have sent my members some homework, I wonder if they will send me in some questions in time for the webinar? "
10827,1,#uknowuliveinthehood when all the corner stores and family owned businesses around when you were growin up are gone 
10828,0,"&quot;You're asking me about the weather?&quot; &quot;I don't really like the rain, or any cold wet thing&quot;.....goin to bio in the feckin rain "
10829,0,"&quot;You're no longer David Webb, from now on you'll be known as Darth Vad.. Jason Bourne.&quot; Bourne Ultimatum was cool "
10830,1,&quot;you're such a dork! I know the guys were waiting for me to say that!&quot;. 
10831,1,&quot;youre the $!@*&amp;#' BEST!&quot; 
10832,1,(  Gotta get ready for work guys... Damn it. *will turn on Twitter updates to her phone* )
10833,1,( *hates* when you can't block a spam bot on your follow list....  )
10834,1,"( ash )  have to go to school but either way,      just passing to say hello!"
10835,1,( Give me back 1976   ABBA - Dancing Queen Live http://bit.ly/vJkYs
10836,1,( http://NudistPoet.com ) is loving his life!  Yay! &quot;Praise God from whom all blessings flow.&quot; Tad is feeling so creative and inspired!
10837,1,( I need to put these Jelly Babies away... I've eaten almost the whole bag...  )
10838,0,(( idk when will my mom finish cooking *delayed due to out of gas* gaah it's already 9.20  ))
10839,1,(((((( Fk so worrie text me 6034385620 im upset 
10840,1,((: Being in the Outlet xD however 
10841,1,((HUGS)) @slurredspeech! ending your week with a @tweethug - enjoy 
10842,1,"(*deep breath*) ok, up n atom!!! 1/3 bottle if port left, cats fussed, hubby dozing n tweeps happy wif life. My deed is done, n now, bed "
10843,0,"(... beyond 'Her' -- and my desire to tickle ... yet respect boundaries, and so whisper from afar ..  Twitter has made me a better poet "
10844,0,"(...) Blake Lewis, Jon McLaughlin, Ryan Star and Milow. "
10845,1,(...stuff my face with yummy desserts 
10846,1,(///_.) &lt;-- That's how I feel.. Except for not! I'm actually in a great mood. 
10847,1,(: â™¥ â™¥ ...love is not bad but it's just a little difficult to understand  ...live isn't so easy!!! â™¥ â™¥
10848,0,(: date @ The movies w/ ant Is done (: had fun ! &lt;33 
10849,1,(: I am no longer a wanted woman 
10850,0,(: OMG! got my BALL SHOES today!!!!!!! 
10851,0,"(: One more day of school left  OHH, and I'm getting my license today !"
10852,0,(: rumours suck.... i love SPC! 
10853,0,(@1cincymom) @swaller Thanks! Note to self: Get apps. Thought I was cool when I finally got twitterberry. 
10854,1,(@acampos95023) note to self;..... nvr buy an expresso frm mimi's!.. uhhhhhhhhhh  * RN 2009 *
10855,0,(@AkaiEngarde) There's a multi-player Hentai game in my pants 
10856,1,(@aldgurl) oh snap! just read about DC's bro....how sad 
10857,0,(@alma2awesome) oh snap. the sleeping pills are kicking in..  goodnight...
10858,1,(@amandastorlie) Shut up and put your money where your mouth is thats what you get for waking up in vegas 
10859,1,(@asarahf) Tired....Note to self....next time at 11.45pm when I am on my way to bed after a fun night asks me to go clubbing say no! 
10860,1,"(@ashleeflakes) Again, i'm about to pee in my pants. "
10861,1,"(@bashywah) i'm wondering how octopus copilate, what does an octopus's vagina and penis looks like, I'M CURIOUS!   HAHAHAHAHA"
10862,0,(@Beyy) I'm back &amp; exhausted. Note to self. Dont drink on an empty stomach 
10863,1,"(@blairbarry) Note to self: stay away from Benihana....very bad stomach ache  I think they make their food with poison..but yet, its s ..."
10864,1,"(undisclosed jobsite name), where happiness goes to die... "
10865,1,(via @amy__xx) @tommcfly I sound a cross between an 80 year old who's smoked 40 fags all her life and mr squeeky from toy story 2  htt ...
10866,1,(via @cupsy) officially adding &quot;queen of double entendres&quot; to my resume http://brunettes.onsugar.com/3009806 
10867,0,(via @JenAnsbach) @DanEvansMusic You're a cross between Carmen Sandiego and Waldo sometimes. Hard for me to keep up.  http://twitter. ...
10868,0,(We got *both* kinds of music here...) 
10869,0,(which means I'll have to wait for 3.0  )
10870,1,(WoW) Got pwned with a raid party trying to kill one of the 4 World Dragons. 
10871,1,(www.TecNasty.com) kutie: i wouldnt have 2 work 4 a yr  : kutie http://bit.ly/fJ5YW
10872,0,"(x) @LaylaNatalie ouch, my feelings "
10873,1,(yawn) doesn't want to go working... but i have to :X 
10874,1,(yawns) cannot believe im wakened so early on a Saturday morning!!  We Eva had a bad dream and woke us all up at 7.10 am boohoo!!!
10875,1,"(Yes, it was a good day writing "
10876,1,(ZDNet also known as CBS.    )
10877,0,) no more Chemistry!!! I'm gonna choose English. I find it (Chem.) kinda boring in the end! gonna help people &lt; who choose Chem&gt; 
10878,1,): cuz i fell asleep not even 10mins l8r she texts me  this is just great&lt;/3
10879,1,): i nearly cried!   
10880,0,*  @lovesantino46 no it doesn't 
10881,1,* - Fk !! not e practice soo Now What ??! bored . . here w/ goldie in the hallway or w.e .  this day is not running on my schedule .
10882,1,* * * this was almost perfect weekend with a perfect people  I love forests *
10883,1,* * this only work for thinkgs like *dances*  *glares*  *sigh* and other things you cannot express properly unlike 
10885,0,* @ASOS_Tamara we vacated thank f**k!! Oh my gosh! Party back at mine now  come along bring the family we have singstar!
10886,1,* Beautiful... HAVE A BEAUTIFUL DAY.!  z.
10887,1,* Feeliing really BAD!!  *
10888,0,"* g * But, much as I love the Harry Potter movies, the books are better..."
10889,1,* I like Harry Potter..
10890,1,* i'll just update my twitter tomorrow..   hope to chat with you all guys ..
10891,1,* looks in clear cup* no more water?  *shakes cup up and down* .... never mind.
10892,1,* Lost * - Air France jet (200+ passengers) vanishes from radars http://bit.ly/lrYS2 
10893,1,* my tweeters! It's been such a long day. But I'm blessed to get through it  closing my eyes and getting ready for tmr *
10894,0,* oh poo. That was no fun.  every1 new B4 i did &amp; it was obvious clues. That's no fun.. Chris needs so make one &amp; be like 'cheesesteak'
10895,1,* read/type Thai.    -____-  {I should seriously get more than 7.5 hours sleep on a Friday night.   Not fair.}
10896,1,* sneezes * urghhh  Eeee tan topping up... t'is all good (: x
10897,1,* thank u all for the #followfriday  mentions   @lisisilveira @catwmn13 @BodyLanguageLA @Donnette @MichaelJStone
10898,0,* The Hills (aqain] makinq pLans &amp; ma boo wanna take me out HOWfcknCUTE!  &amp; i`m just thinkinq bout lif ; FL did m qoood (=
10899,1,*&quot;he's just not that into you&quot; is the shizz! oopsies hehe 
10900,0,** need a neW rec. system  **
10901,1,#unfollowdiddy and follow me instead 
10902,1,#unfollowdiddy just simply because of his very weak verse in &quot;I'ma put it on her&quot;  &quot;You can say you touched the president CIROQ OBAMA&quot; 
10903,1,#unfollowdwight Cause they won last night ... spread the word 
10904,0,"#uptime 20:24  up 6 days, 11 hrs, 2 users, load averages: 0.41 0.60 0.49 from my MacBook... I think it is time for restart "
10905,1,#User Experience / #Usability talent to work @ award winning companies based in #Cambridgeshire. What r u waiting 4..reply 2 me! 
10906,1,#Uverse Now I will be transferred to Beverly. Wonder what she'll tell me they can't do... 
10907,0,#vancouver #washingt Stevenson Ride  http://tinyurl.com/l4yp9w
10908,1,#verybadoptus bloody hell. latest rumour on Whirlpool is Optus wont release #htcdream Android 1.5 for 2 months!  http://bit.ly/BRr6R
10909,1,"#Vettel has wone the F1 Race, congraz! #Button only on 6  NEXT F1 STOP: GERMANY YAY!"
10910,1,#VFTH The last phone split (2 shops 1 phone each) were 2 of the 3 not in the top 10 uk cities by population (Reading &amp; Cardiff).... bah 
10911,1,"#vicar of dibley, what do you call a budgie run over by a lawn mower? ... shredded tweet .... seemed apt "
10912,1,#Video #Classic [Dolly Parton - Jolene] Last song!!! See you tomorrow!!!  ? http://blip.fm/~7by6c
10913,0,#vimeo loads slowly today 
10914,0,#votediversity #votediversity #votediversity #votediversity #votediversity #votediversity #votediversity #votediversity #votediversty  xox
10915,1,#wardytrip gotta love the in ear headphones. Some pricks have shite music blaring out on a crap speaker. Only hear snippets 'tween songs 
10916,1,"#wave client? Nah, just gimme telnet and a port number  #xmpp"
10917,0,#Wayman Tisdale just went to www.waymantisdale.com and they've pulled the plug on the website - data base is inaccessable 
10918,1,"#weather_me b67 5de, sunny, still really lovely outside but in the distance thunder clouds are looming "
10919,0,"#weather_me Helsingborg, rain, +13C, typical swedish midsummer weather "
10920,1,#websoup pleeeeeease...i missed the turtles event that was just in chicago 
10921,1,#WeTheKings Birthday starts tonight at midnight (june 1st) its been 5 years.  Spread the word!! 
10922,0,#What_A_Legend re-tweet #What_A_Legend to let you friends know they are legends 
10923,0,#whatif I was a boy 
10924,0,#whatif my cousin marsha wasnt my cousin...id surely die 
10925,1,#whatiwantformybirthday SUMMA JAM TICKETS AND MONEY 
10926,0,"#whatwomenwant  We don't want much, do we? "
10927,1,#WhatWouldYouDoIf I made my own 'peanut butter smack...how do you like me now biznatch?' vid? Cuz I cant find the original 
10928,1,#whocangetit ... on Twitter? ----------&gt; @TeeRibbzz 
10929,0,#whocangetit Michael Ealy (Ricky from Barbarshop) 
10930,1,#whocangetit pretty filipino girls 
10931,0,#whocangetit Ricky lake!  wateva happend 2 her? lol
10932,0,#whoneedsspammersanywaytherejustawasteofeveryonestimeandalltheydoistrytosellyoujunkyoureallydontevenneedinthefistplace #ONELOVE 
10933,1,#whyifollow @AnnMHarvey cause she one of the besties...need Art Institute of Houston info...get at her!  
10934,0,"#WhyITweet - because it beats  ironing, washing, hoovering, polishing, gardening,  and watching the ruddy WONDERPETS "
10935,1,"(@brettbum) note to self, if you let old site fade, shut it down &amp; redirect it or be attacked by hentai porn spammers    Clean up unde ..."
10936,1,(@CalebFk) now. I am itching my nuts.  There you go. 
10937,1,(@cassn) Note to self: do english essay and pay attention in class 
10938,0,(@celesssste) i think someone in this area is having a party  shut up doof doof music 
10939,1,(@Chantel2580) i think i make a very interesting instrument..... Note to self: I've just gotta tune a bit 
10940,0,(@chrisathey) blast furnace.... note to self its late so remember to proof read before hitting send 
10941,0,(@chriscuzzy) http://twitpic.com/6cnpq - Sun burn  Note to self. Wear sun cream when in sun.
10942,1,(@ComeDriveMeWild) Omg Rpattz was supposed to do jizz in my pants?! What a cruel world we live in that it didn't happen 
10943,0,(@crmn6000) Don't trust a ho.  making bfast
10944,1,(@dj8171) Oh snap vaccinations on Monday 
10945,1,(@eeeepchristinaa) my back hurts  note to self: camping blows
10946,0,(@electric_eel) Note to self: the cab suv/van things don't have as comfortable seats as the cars 
10947,0,(@Freddieweddie) The high 5 has not worked today. 
10948,0,(@gbsinkers) Oh snap!  Just broke my windshield while replacing my wiper blades.  
10949,1,(@Geoaddict): Feeling sad that I'm not #GWS7 
10950,1,(@gfromtherock) I need a hug 
10951,1,"(@gingiringingin) not that i don't mind people talking to me, but my throat is killing me so,can i just shut up for a whole day please? "
10952,1,(@gossamerchild) Mogwai reminded me why live music is ALWAYS better...note to self: bring earplugs to NIN 
10953,0,(@guysieh) Panadine Forte haze has come to an abrupt end! Cant have any more for another 3 hours... I need a hug 
10954,1,(@haduong) YAYAYAYYAYAY finished all of my English. It's easy to work when I finally shut up  TIME FOR WHAAAAAP
10955,1,(@HeyIAmNixo) OH GOD  I need a hug plz&lt;3
10956,1,"(@humanPincushion) Oh snap, bars and #liquor stores aren't open on the statutory holidays during #Easter. Stupid retarded laws "
10957,0,"(@IMlisacowan) In bed with heather, SHUT UP YOU PERVS "
10958,0,(@iThinkImHungry) @bunsnickers poster paint  NTS=note to self ;))
10959,0,(@JamesMaark) Tumblr told me to shut up till tomorrow. 
10960,1,(@jayxskank) Shut up you guys. I love you guys but your confusing me. 
10961,1,(@JohnEsLeyenda) Note to self do not slip on banana peel i just threw on the floor of my room.  Thanks!  &lt;Cunt&gt;
10962,0,(@jsmeeezy) Today is insaaaaane!!!!! I need a hug 
10963,1,(@julieeehaaa) LOL shut up gummi  hahah.
10964,1,(@kaliko33) What a lousy day. I need a hug.  
10965,0,(@KatieChute) OMG! its so cold here i need a hug to keep me warm. would anyone give me a hug  ????
10966,0,"(@Keppler) Note to self, review your tweets before pressing send. There is a big difference between 'by' and 'buy.' "
10967,0,(@lisa365) NTS: do not floss the morning before a dentist appt. I has a hurt 
10968,1,(@loverdontlove) cried all the way through Up. the people behind me told me to shut up 
10969,1,(@MauiPixie) Gonna watch JT on SNL tonight - not a fan of his music but think he's hilarious! 'Jizz in my Pants' - WAY too funny  
10970,1,(@MeganDelicious) 11:11 p.m. Brit says (to phone) &quot;Shut up i'm wishing.&quot; 
11005,1,*boo hoooos* my throat is sore...and no-one cares   *sniff sniff*
11006,1,*bounces around* so I turn my head to the easttttt... oh am so white its painful 
11007,1,(@MeowMeowHotMix) My chick wont shut up  Will only stop chirping if i sit with the bloody thing.
11008,1,(@Merchant13) Im saying chau should shut up....twitter style! 
11009,1,(@MindPandaCharms) oh snap-Conan returns to my tv on Monday. 
11010,1,"(@Mister32) Shut the Fk up, Massive Attack on the radio? "
11011,1,(@mrbrucewayne) OH SNAP!!!! Its a nice sunny day in London city YO  we gonna have fun today **RDJ ALL DAY**
11012,1,(@mvoronovska) Feeling shitty.  I need a hug or maybe a big pile of money.
11013,1,(@narfzz) Gave Bud our university president a high five instead of shaking hands. Lol. 
11014,1,(@Nickygeezy) *Note to self* Stay awake!! Drivin home sippin on tea ..tired as heck :-/...Great show tonight tho with @Mandofresko!! 
11015,1,"(@ohhaikaaatieee) Note to self: WATCH JIMMY KIMMEL TONIGHT!!!! Everyone go get @tbsnewagain 's new cd, OUT TODAY!!! "
11016,1,(@ohmyjade) 1-Pendulum = awesome! 2-Goodbyes suck  3-Shut up plz. 4-Toy Story 3!!  5-JB 3D MOVIE 2MORO! 6-I'm tired. 7-Aaaand I'm out.
11017,1,"(@ohohnikki) Now that I got my tan on, I think I'll play wii for a while.  I'm almost a wii pro tennis player. High five!"
11018,1,"(@okimmydee) @ralphie_g Oh, my heart is all aflutter!   Had no idea coconut cups would get me love.  Note to self..."
11019,1,(@ouran) Goin to bed early bye tweeters   (NOTE TO SELF: SIGN INTO YAHOO MESSANGER!!!!!!!!)
11020,0,(@pandafandanga) iewww morning already? shut up alarm clock  ....game day. wish me luck!
11021,1,(@peejay05) Oh snap I forgot today is PAYDAY!! 
11022,1,(@phoebeXfairy) its a parent thing  and school dosent help either. nd my friends r usually just like...shut up phoebe.
11023,1,(@RGM77) &quot;IN GOD WE TRUST&quot; Belive THAT ? I COULD GO ON FOREVER Y Knows !!!! SO I'LL SHUT UP AND LET My Country SPEAK - They LOUDER 
11024,1,"(@saralee213) Omg... Shut up birds, the sun isn't even up yet. "
11025,1,(@scuba_suzy) now that neighbors have shut up (finally) i might try and go to sleep again 
11026,1,(@SharonSmiles) Would appear not  note to self...change perfume!  What to do now..Hmm do I get the tarot cards out or not??
11027,1,(@shefaly) All famous people were people once. Their being public property is a new development.  This is a note to self too.
11028,1,(@SHUTUP) i have a feeling that this whole week is going to suck 
11029,1,(@simonmcw) telling kerry to shut the Fk up 
11030,1,(@sissy_missy) i love it when people check me out. It makes me feel so horny. i am such a tease 
11031,1,"(@slave_richard) so horny, and missing my Goddess "
11032,1,(@sophierose84) Oh god. Oh god. I'm a horrible person. I need a hug 
11033,0,"(@tamsyng) note to self, must list the other 10! and the fabrics and the buttons.mmm will do that later "
11034,1,(@ThePrinceofCats) Now heading to the bakers. I need a hug 
11035,1,"(@thundza) new tv show, &quot;sit down, shut up&quot;. not funny "
11036,1,(@toolegitphoto) Shut up and put your money where ur mouth is 
11037,1,(@TrixieTruelove) note to self: never get married and never have kids. that's where true happiness is. 
11038,1,(@tuschmi) I NEED A HUG!!! RIGHT NOW 
11039,0,(@twilightfan2326) Everything seems totally off today...I need a hug and somebody to talk to  &lt;3Team Edward&lt;3
11040,1,#WhyITweet - I have an addiction to it. I need twitter rehab. 
11041,1,#whyitweet - nothing better to do 
11042,1,#WhyITweet because as Joker says &quot;Madness is like gravity. All it takes is a little push&quot;. Twitter is that little push I needed. 
11043,1,#whyitweet because i have 13 followers 
11044,0,"#WhyITweet Because us, Turks, didnot e-nvade here for now "
11045,1,#whyitweet I like to hear the sound of my own voice. 
11046,1,"#Wiebe 989,400 points - he didn't make it "
11047,0,#wkendthx @playbigstocks @SallyLeeCandles @Twitt_usback @aquicknote @terez07 @Mondayisntfunny @ed_eusebio @danlopez2012 
11048,1,"#wolfram Alpha SUCKS! Even for researchers the information provided is less than you can get from #google or #wikipedia, totally useless!"
11049,1,#wolframalpha Is there a god? Working on it  http://tinyurl.com/r65fe5 [At least it didn't say &quot;there is now!&quot; Tx to Fred Brown I think]
11050,1,"#wolframalpha knows the half-life of carbon 14 and the capital of Latvia, but has no idea who won the 1928 FA Cup.  Useless "
11051,1,#Word to your grandmother#        LOL 
11052,1,#wordcamp follow me im friend less  lol
11053,1,#wordpress blog need to appear to live at the root? This is a thorough piece that I know is 100% up-to-date.   http://bit.ly/mK0lO
11054,1,#work won't be home till late tonight 
11055,1,"#wossybookclub Anyone managed to find a copy of the book yet, i haven't "
11056,1,#wossysbookclub idk if I can read that fast 
11057,1,#xbox live is down  o well i guess i will jus have to play my ps3 then
11058,0,#XboxE3 Crackdown 2  so those hints from @majornelson and @thevowel where leading up to this. Has the city become infected with some virus
11059,1,#XboxE3 its not showign 
11060,1,#xboxe3 Missed a part because my doorbel rang 
11061,0,#xboxe3 No APB?????  X infinity
11062,0,#yam Digitale Muurkrant is hiermee een variant van Netvibes? een Social SharePoint community in company? Social services to the max! 
11063,1,#yorly? @loz_84 (Lauren Carson):@Pink of course all of your albums are in our top 40! I have them all  yohttp://bit.ly/vQrNd
11064,1,#yorly? @Mellie_S (Melinda Smith):@brianmcnugget and @delta_goodrem I love you guys so much  your the beshttp://bit.ly/mYaGZ
11065,1,#youknowyouareal80'sbaby if you owned a pair of rollerblades! 
